241 1.13125 1.22814 1.2877 1.30814 1.28883 1.23037 1.13451 1.00419 0.843354 
242 1.13321 1.23199 1.29333 1.31538 1.29746 1.24012 1.1451 1.01528 0.854619 
243 1.1352 1.23591 1.29907 1.32275 1.30625 1.25005 1.15588 1.02658 0.866086 
244 1.13723 1.2399 1.30491 1.33026 1.31519 1.26016 1.16684 1.03807 0.87776 
245 1.13929 1.24397 1.31085 1.3379 1.32429 1.27045 1.17801 1.04977 0.889642 
246 1.14139 1.2481 1.31689 1.34567 1.33356 1.28093 1.18937 1.06168 0.901735 
247 1.14353 1.25231 1.32305 1.35358 1.34298 1.29158 1.20094 1.0738 0.914041 
248 1.1457 1.2566 1.32931 1.36163 1.35258 1.30243 1.2127 1.08613 0.926563 
249 1.14792 1.26095 1.33568 1.36982 1.36234 1.31346 1.22468 1.09868 0.939303 
250 1.15017 1.26539 1.34216 1.37815 1.37226 1.32469 1.23686 1.11145 0.952265 
251 1.15246 1.2699 1.34875 1.38662 1.38237 1.3361 1.24925 1.12443 0.96545 
252 1.15479 1.27448 1.35546 1.39525 1.39264 1.34772 1.26185 1.13764 0.978863 
253 1.15715 1.27915 1.36228 1.40401 1.40309 1.35953 1.27467 1.15107 0.992505 
254 1.15956 1.28389 1.36922 1.41293 1.41372 1.37155 1.28771 1.16474 1.00638 
255 1.16201 1.28872 1.37627 1.422 1.42453 1.38377 1.30097 1.17863 1.02049 
256 1.16451 1.29363 1.38344 1.43123 1.43552 1.3962 1.31445 1.19276 1.03484 
257 1.16704 1.29862 1.39074 1.4406 1.4467 1.40883 1.32816 1.20713 1.04943 
258 1.16962 1.30369 1.39816 1.45014 1.45806 1.42168 1.3421 1.22174 1.06426 
259 1.17223 1.30885 1.4057 1.45983 1.46961 1.43474 1.35627 1.2366 1.07935 
260 1.1749 1.31409 1.41336 1.46969 1.48136 1.44802 1.37068 1.2517 1.09468 
261 1.1776 1.31943 1.42116 1.47971 1.4933 1.46152 1.38533 1.26705 1.11027 
262 1.18035 1.32485 1.42908 1.4899 1.50544 1.47524 1.40022 1.28265 1.12611 
263 1.18315 1.33035 1.43713 1.50025 1.51778 1.48919 1.41535 1.29851 1.14222 
264 1.18599 1.33595 1.44532 1.51077 1.53032 1.50337 1.43073 1.31463 1.15859 
265 1.18888 1.34164 1.45364 1.52146 1.54306 1.51777 1.44637 1.33102 1.17522 
266 1.19182 1.34742 1.46209 1.53233 1.55601 1.53241 1.46225 1.34767 1.19213 
267 1.1948 1.3533 1.47068 1.54337 1.56917 1.54729 1.4784 1.36458 1.20931 
268 1.19783 1.35927 1.47941 1.55459 1.58254 1.56241 1.4948 1.38178 1.22676 
269 1.20091 1.36534 1.48828 1.56599 1.59613 1.57777 1.51147 1.39924 1.2445 
270 1.20404 1.3715 1.49728 1.57758 1.60993 1.59337 1.5284 1.41699 1.26252 
271 1.20722 1.37776 1.50644 1.58934 1.62396 1.60923 1.5456 1.43501 1.28082 
272 1.21045 1.38412 1.51573 1.60129 1.6382 1.62533 1.56307 1.45332 1.29942 
273 1.21373 1.39058 1.52518 1.61343 1.65267 1.64168 1.58082 1.47192 1.3183 
274 1.21706 1.39714 1.53477 1.62576 1.66736 1.65829 1.59884 1.49081 1.33748 
275 1.22044 1.4038 1.54451 1.63828 1.68228 1.67516 1.61715 1.50999 1.35696 
276 1.22388 1.41057 1.55439 1.651 1.69743 1.69229 1.63573 1.52947 1.37674 
277 1.22736 1.41743 1.56444 1.6639 1.71281 1.70968 1.6546 1.54925 1.39682 
278 1.2309 1.42441 1.57463 1.67701 1.72843 1.72734 1.67376 1.56932 1.41721 
279 1.2345 1.43148 1.58497 1.69031 1.74428 1.74526 1.6932 1.5897 1.4379 
280 1.23814 1.43867 1.59548 1.70381 1.76037 1.76345 1.71294 1.61039 1.4589 
281 1.24184 1.44596 1.60613 1.71751 1.7767 1.7819 1.73297 1.63137 1.48021 
282 1.2456 1.45335 1.61695 1.73141 1.79326 1.80063 1.75329 1.65267 1.50184 
283 1.24941 1.46086 1.62792 1.74551 1.81007 1.81963 1.77391 1.67428 1.52378 
284 1.25327 1.46847 1.63904 1.75982 1.82712 1.83891 1.79482 1.6962 1.54604 
285 1.25719 1.47619 1.65033 1.77433 1.84441 1.85846 1.81603 1.71843 1.56861 
286 1.26117 1.48402 1.66177 1.78904 1.86195 1.87828 1.83754 1.74097 1.5915 
287 1.2652 1.49195 1.67338 1.80396 1.87972 1.89837 1.85934 1.76382 1.6147 
288 1.26928 1.5 1.68514 1.81907 1.89774 1.91874 1.88145 1.78698 1.63822 
289 1.27342 1.50815 1.69706 1.8344 1.916 1.93939 1.90385 1.81046 1.66206 
290 1.27762 1.51641 1.70913 1.84992 1.9345 1.9603 1.92654 1.83424 1.68621 
291 1.28186 1.52478 1.72136 1.86565 1.95324 1.98149 1.94953 1.85834 1.71068 
292 1.28617 1.53325 1.73375 1.88157 1.97222 2.00295 1.97281 1.88274 1.73546 
